seiban,fX,fY,prefectures
SB1246：佐賀宇部コンクリート工業（株）　武雄工場：ＢＰＵ－９２２ＡＬ 200N-275　ITBP,130.026,33.18893,41佐賀県
SB2036：唐津生コンクリート（株）　佐志工場：Ｌ１７Ｃ－２００Ｐ－８Ｔ　ＳＩＴＢ,129.94421,33.46871,41佐賀県
SN1424：（有）富士生コン：BP他社プラント　操作盤入替 it's-B Plus　ITBP,130.19351,33.37691,41佐賀県
SN1288：（株）ホリデン生コン　千々賀工場：BP他社プラント　TRＩNITY操作盤入替　DASH-200N-225,129.96825,33.40467,41佐賀県
SN-975：三田川金属工業（株）：BP他社プラント,130.41902,33.3338,41佐賀県
SN1048：（株）納所運輸　麻生鹿島コンクリート工場：BP他社プラント　VCF-Ⅱ,130.09264,33.12159,41佐賀県
ZZ2050：（株）神近建設　嬉野生コン：BP他社プラント,129.99809,33.12133,41佐賀県
ZZ1719：（株）古賀物産　コガ生コン　川棚工場：BP他社プラント,129.87634,33.08339,42長崎県
ZZ1720：（有）山田建材店 本社工場：BP他社プラント,130.17175,32.62528,42長崎県
ZZ1748：（有）山川組生コン：BP他社プラント,129.55363,33.47994,42長崎県
ZZ1749：良生コンクリート（株）：BP他社プラント,129.81644,32.76526,42長崎県
ZZ1751：上五島建設工業協同組合　三進工場：BP他社プラント,129.0631,32.95642,42長崎県
ZZ1701：平尾建設（株）：BP他社プラント,129.71143,33.76771,42長崎県
ZZ1724：（有）川本建設：BP他社プラント,129.55363,33.47994,42長崎県
ZZ1721：（株）ユーコム：BP他社プラント,130.25607,32.64917,42長崎県
ZZ1722：大川テクノ（有）：BP他社プラント,129.53894,33.33383,42長崎県
ZZ1725：（株）ダイコウ建設 宇久生コンクリート工場：BP他社プラント,129.12941,33.25576,42長崎県
ZZ1726：鈴木産業（株）　小浦生コン工場：BP他社プラント,129.29842,34.23334,42長崎県
ZZ1727：鈴木産業（株）　仁位生コン工場：BP他社プラント,129.32005,34.39632,42長崎県
ZZ1728：対馬天和産業（株）　大浦生コン工場：BP他社プラント,129.44087,34.67287,42長崎県
ZZ1729：塚原建材（株）：BP他社プラント,130.14301,32.81768,42長崎県
ZZ1730：筑紫菱光（株）　新菱コンクリート工場：BP他社プラント,129.86295,32.84657,42長崎県
ZZ1731：泰生商事（株）：BP他社プラント,129.42838,33.36821,42長崎県
ZZ1732：（有）タイヨウ：BP他社プラント,128.7778,32.60503,42長崎県
ZZ1733：（株）さいかい生コン：BP他社プラント,129.74626,33.04526,42長崎県
ZZ1734：佐世保生コン（株）：BP他社プラント,129.78104,33.1316,42長崎県
ZZ1735：崎陽生コン（株）：BP他社プラント,129.85454,32.71582,42長崎県
ZZ1736：琴海生コン（株）：BP他社プラント,129.77686,32.87593,42長崎県
ZZ1723：（株）モリセ：BP他社プラント,130.30608,32.87529,42長崎県
ZZ1702：東川建設：BP他社プラント,129.34554,34.52148,42長崎県
ZZ1703：対馬天和産業（株）　豊玉生コン工場：BP他社プラント,129.32005,34.39632,42長崎県
ZZ1704：（株）出口組：BP他社プラント,128.72873,32.68362,42長崎県
ZZ1705：（有）石井産業：BP他社プラント,130.37276,32.78728,42長崎県
ZZ1737：（有）有川生コン：BP他社プラント,129.09105,32.97235,42長崎県
ZZ1738：（有）高木コンクリート工業所：BP他社プラント,130.2323,32.84554,42長崎県
ZZ1739：（有）対馬中部生コン工場：BP他社プラント,129.32948,34.47697,42長崎県
ZZ1740：三進コンクリート工業（有）：BP他社プラント,128.83488,32.70646,42長崎県
ZZ1706：（株）細川建設　小値賀生コン工場：BP他社プラント,129.07596,33.20127,42長崎県
ZZ1707：（株）石原組：BP他社プラント,128.81227,32.65241,42長崎県
ZZ1708：（有）井川建材店　生コン工場：BP他社プラント,130.15192,32.64283,42長崎県
ZZ1709：（株）細川建設　生コン工場：BP他社プラント,129.05318,33.19235,42長崎県
ZZ1710：（株）アイエス：BP他社プラント,130.06021,32.79966,42長崎県
ZZ1711：（有）平山組：BP他社プラント,129.12801,33.26087,42長崎県
ZZ1712：旭砕石（株）：BP他社プラント,129.90407,33.0566,42長崎県
ZZ1713：臼浦港運（株）：BP他社プラント,129.61299,33.21522,42長崎県
ZZ1714：（株）大川建設工業：BP他社プラント,129.42821,34.59941,42長崎県
ZZ1715：みのる建材（株）：BP他社プラント,130.09444,32.84572,42長崎県
ZZ1716：（株）松本建材：BP他社プラント,130.30435,32.83642,42長崎県
ZZ1717：（株）古賀物産　コガ生コン　佐世保工場：BP他社プラント,129.77187,33.20659,42長崎県
ZZ1718：港祐産業（有）：BP他社プラント,129.50464,33.3494,42長崎県
ZZ1741：大公コンクリート（有）：BP他社プラント,128.82632,32.65734,42長崎県
ZZ1742：（株）福勇生コン 早岐工場：BP他社プラント,129.78806,33.1405,42長崎県
ZZ1743：（株）福勇生コン 相浦工場：BP他社プラント,129.65733,33.20914,42長崎県
ZZ1744：長崎中央生コン（株）　東長崎工場：BP他社プラント,129.94725,32.76961,42長崎県
ZZ1745：久田直行　久田生コン：BP他社プラント,129.45284,33.25433,42長崎県
ZZ1746：（株）真崎生コン：BP他社プラント,128.80852,32.70094,42長崎県
ZZ1747：菱陽コンクリート工業（株）：BP他社プラント,130.2682,32.66985,42長崎県
ZZ2928：丸栄生コンクリート（株）　諫早工場：BP他社プラント,130.0768,32.8773,42長崎県
ZZ2924：長崎中央生コン（株）　諫早工場：BP他社プラント,130.00092,32.82008,42長崎県
ZZ2923：長崎中央生コン（株）　長崎工場：BP他社プラント,129.85495,32.71667,42長崎県
ZZ2033：（有）対成コンクリート　佐護生コン工場：BP他社プラント,129.35356,34.60771,42長崎県
SB6948：（株）細川建設　宇久生コン工場：ＳｄⅡ－１００Ｐ,129.11064,33.28208,42長崎県
SB7139：（株）才津組　奈留営業所：STB-H130-5T+50Tサイロ+20T/H空気輸送　DSH-130　CTB,128.93735,32.83693,42長崎県
SN1616：丸栄生コンクリート（株）　本社工場：BP他社プラント　it's-B Plus操作盤　ITBP,129.93376,32.94787,42長崎県
SB3113：長崎生コンクリート（株）　小江原工場：DASH-N167Evo2-110H-T　TRI　200N-167,129.81644,32.76526,42長崎県
SN1634：（株）ケンオウ：BP他社プラント　中和装置（オルガノ製） DSH-167 ADV,130.02998,32.8696,42長崎県
SN1657：（有）対成コンクリート　美津島生コン工場：BP他社プラント　操作盤(it's-B REAL)入替 ITBR,129.31035,34.271,42長崎県
ZZ2380：（株）古賀物産　コガ生コン　諫早工場：BP他社プラント,130.00989,32.77354,42長崎県
ZZ2378：旭砕石（株）　大村工場：BP他社プラント,129.97746,32.91552,42長崎県
SB2117：加藤産業（株）：Ｍ９Ｄ－１５０Ｐ－７　TRI,130.01202,32.8556,42長崎県
SB2248：朝日生コン（有）：Ｉ－６Ｐ－１００Ｐ－６,129.0907,32.97431,42長崎県
SB3101：長崎生コンクリート（株）　大村工場：DASH-167Evo2D-TRI　200N-167,129.9772,32.91717,42長崎県
SB2736：壱岐生コン（株）：ＳＲＡⅣ－１８ＦＶ－２５０Ｐ　ITBF,129.7023,33.76891,42長崎県
SB2285：長崎生コンクリート（株）　小浜工場：Ｉ－９Ｐ－１５０Ｐ－６Ｔ　ITBP,130.20897,32.74684,42長崎県
SB2351：麻生対馬生コン（株）：Ⅱ－１０ＰＢⅡ－１５０Ｐ－６,129.31035,34.271,42長崎県
SB2589：（有）嶋田工業：ＮＲＡⅡ－１０ＦＳ－１５０Ｐ,130.25549,32.67593,42長崎県
SB2754：奈良尾生コン（株）：ＮＲＡⅡ－１０ＦＳ－１５０Ｐ,129.05672,32.84461,42長崎県
SB2774：ＮＫ生コン有限責任事業組合：ＮＲＡⅢ－１５ＦＶ－２５０Ｐ ITBR DSH-225,129.69896,33.28167,42長崎県
SN0654：建設生コン工業（株）：BP他社プラント　ITBR　DSH167,129.71266,33.7505,42長崎県
SB2200：日誠コンクリート（株）　三重工場：ＭＬ１０Ｐ－２００Ｐ－８　ITBP　DSF200,129.7592,32.83441,42長崎県
SB2630：鳥田組（株）：ＮＲＡⅢ－１２－２００Ｐ－７Ｔ　ITBP　ITBF,130.33614,32.80436,42長崎県
SB1435：伊木力ダム　（大阪砕石工業所）：BPU-562ALT ダム仕様,129.92087,32.83514,42長崎県
SB1226：長崎生コンクリート（株）　島原工場：ＢＰＵ－５６２ＡＬ　ＳＦ１５００　ＰＢⅡ　ITBP,130.33179,32.73884,42長崎県
SB1364：長崎生コンクリート（株）　本社工場：ＢＰＵ－２５０ＰＡＩＬ　200N-225　SITB,129.85292,32.70535,42長崎県
SN1482：（株）なかはら：他社BP船　CTB入替,129.7433,33.81468,42長崎県
SN1471：九州アサノ生コンクリート工業（株）　時津工場：BP他社プラント　中和装置,129.83615,32.83873,42長崎県
SN1472：九州アサノ生コンクリート工業（株）　茂木工場：BP他社プラント　中和装置,129.92921,32.72533,42長崎県
SB3352：長崎生コンクリート（株）　本社工場：DASH-H275EvoⅣ150R-ADV,129.85292,32.70535,42長崎県
SB2558：小嶋産業（株）　生コン部：ＮＲＡⅡ－１０ＦＳ－１５０Ｐ　ITBP,129.67752,33.05822,42長崎県
SB2577：長崎味岡生コンクリート（株）　第一工場島原：ＲＡⅤ－２３ＦＶ－３００Ｐ　ITBF,130.33179,32.73884,42長崎県
SB2522：日誠コンクリート（株）　西彼工場：ＮＲＡⅡ－６ＦＳ－１５０Ｐ－６　ITBF,129.76134,32.97494,42長崎県
SB2378：長崎生コンクリート（株）　小長井工場：Ⅱ－１０ＰⅡ－１５０Ｐ－８ｔ　ITBP,130.18378,32.93799,42長崎県
ZZ1752：三栄開発（株）　本社工場：BP他社プラント,130.97885,32.71334,43熊本県
ZZ1753：三栄開発（株）　うえじま工場：BP他社プラント,130.75864,32.73135,43熊本県
ZZ1754：筑紫菱光（株）　小川工場：BP他社プラント,130.70026,32.60417,43熊本県
ZZ1755：寺田建設（株）：BP他社プラント,130.68513,32.94129,43熊本県
ZZ1756：筑紫菱光（株）　天草工場：BP他社プラント,130.42914,32.5662,43熊本県
ZZ1757：（株）宮崎建設：BP他社プラント,130.63866,32.43471,43熊本県
ZZ1758：住吉生コンクリート（有）　アイアール工場：BP他社プラント,130.57234,33.00661,43熊本県
ZZ1759：住吉生コンクリート（有）　南関工場：BP他社プラント,130.54294,33.07382,43熊本県
ZZ1760：（株）三和生コン：BP他社プラント,130.89072,32.42152,43熊本県
ZZ1761：（株）新営生コン：BP他社プラント,130.60327,32.46141,43熊本県
ZZ1763：南海生コンクリート（株）：BP他社プラント,130.64484,32.5034,43熊本県
ZZ1772：森北生コン（有）：BP他社プラント,130.8221,32.9443,43熊本県
ZZ1764：（株）高森生コンクリート：BP他社プラント,131.13083,32.82067,43熊本県
ZZ1765：高野生コン（株）：BP他社プラント,130.73723,32.54561,43熊本県
ZZ1766：三池生コンクリート工業（株）　荒尾工場：BP他社プラント,130.44202,32.98303,43熊本県
ZZ1768：（株）松川生コン販売：BP他社プラント,130.91513,32.87653,43熊本県
ZZ1769：（有）上村コンクリート・鹿央生コン：BP他社プラント,130.66747,32.97184,43熊本県
ZZ1770：人吉生コンクリート（株）：BP他社プラント,130.73732,32.22747,43熊本県
ZZ1771：原田コンクリート（株）　熊本工場：BP他社プラント,130.75771,32.81345,43熊本県
ZZ1773：球磨アサノコンクリート（株）：BP他社プラント,130.82054,32.21837,43熊本県
ZZ1774：（株）矢部生コンクリート工業：BP他社プラント,130.97885,32.71334,43熊本県
ZZ1775：熊南生コン有限責任事業組合：BP他社プラント,130.44283,32.22357,43熊本県
ZZ1776：宮崎生コン（株）　第2工場：BP他社プラント,130.58116,32.50119,43熊本県
ZZ1777：鹿北生コン（株）：BP他社プラント,130.70856,33.09753,43熊本県
ZZ1778：梅本生コン販売（有）：BP他社プラント,130.78339,32.63522,43熊本県
ZZ1779：吉本コンクリート（株）：BP他社プラント,130.80182,32.71458,43熊本県
ZZ1785：（株）吉田組：BP他社プラント,130.26672,32.46268,43熊本県
SB3313：有明生コンクリート（株）　長洲工場：DASH-(167)EvoⅠ065H-ITBF,130.46376,32.91762,43熊本県
SN1886：（株）天草みらいコンクリート　苓北工場：BP他社プラント　TRIU,130.0555,32.48928,43熊本県
SB3283：（株）緒方生コン：DASH-H225Pro110T-ITBF,130.78282,32.97641,43熊本県
SB2407：阿蘇中央生コンクリート（株）：Ⅲ－１５ＰⅡ－２５０Ｐ－７　ITBP DSH-225,131.11844,32.9329,43熊本県
SB1323：（株）天草みらいコンクリート　牛深工場：BP他社プラント　新潟鐵工製　ＮＢＰ－２００ＰＡＩＬｔ TRI,130.04668,32.23133,43熊本県
SN1204：アサノ有明生コン（株）　本社工場：BP他社プラント　ミキサ・操作盤入替　ＤＳＦ－１６７　SITB,130.6898,32.75867,43熊本県
SN1208：（株）城南曙生コンクリート：BP他社プラント　骨材供給装置　ITBP　DSH-167,130.74387,32.68906,43熊本県
SN1172：有明生コンクリート（株）　長洲工場：BP他社プラント　DSF-167　ITBP,130.46376,32.91762,43熊本県
SN1139：（株）太陽　大矢野工場：BP他社プラント　骨材供給装置他　C-SBⅡ　200N-125　ITBF,130.42914,32.5662,43熊本県
SB2876：御所浦生コン（株）：ＤＡＳＨ－１１０Ａ－ＩＴＢ,130.34732,32.32751,43熊本県
SN1407：熊本味岡生コンクリート（株）　第二工場北部：BP他社プラント　it’s-B Plus操作盤入替　ITBP,130.72292,32.85253,43熊本県
SB2988：飽田コンクリート（株）　菊陽工場：DASH-225EｖoIL-SITB,130.80763,32.8631,43熊本県
SB5417：（株）三星：ＢＰ５６Ｓ×２　200N-167×1,130.87392,32.22233,43熊本県
SB7027：西日本特殊工業（株）：Ｔ－ＴＯＭ－５０Ｐ,130.68082,33.05802,43熊本県
SB3152：土佐屋生コン（株）　山鹿工場：DASH-N167EvoⅡ110R-TRI　200N-167,130.72331,33.03801,43熊本県
SB2965：熊本小野田レミコン（株）　本社工場：DASH-167Evo1D-ITB　SITB,130.6868,32.7562,43熊本県
SB2947：（有）中山生コンクリート工場：DASH-167EvoⅠ-ITB　ＳＩＴＢ,130.68799,32.8642,43熊本県
ZZ2838：味岡三和生コンクリート（株）：BP他社プラント,130.89072,32.42152,43熊本県
ZZ2839：（株）武田建設：BP他社プラント,130.97098,32.33759,43熊本県
ZZ2841：（合）福富組：BP他社プラント,130.43837,32.535,43熊本県
ZZ2381：熊南生コン有限責任事業組合　東工場（操業停止中）：BP他社プラント,130.51282,32.28809,43熊本県
SB2242：辻産業（株）　合志工場：NRAⅢ-10P-200P-7　DSH-225　ITBR,130.74292,32.86885,43熊本県
SB2320：丸昭商事（株）：ＮＲＡⅡ－１０Ｐ－１５０Ｐ－６,130.79726,32.2191,43熊本県
SB2946：アサノ有明生コン（株）　北部工場：DASH-167Evo1L-ITB　SITB,130.71704,32.86,43熊本県
SB2723：（株）緒方生コン：ＳＲＡⅣ－１８ＦＶ－２５０Ｐ　ITBR,130.78282,32.97641,43熊本県
SB2739：熊本味岡生コンクリート（株）　第三工場八代中央：ＮＲＡⅢ－１２ＦＶ－２００Ｐ　ITBR,130.60788,32.48183,43熊本県
SB2583：若草生コンクリート（株）：ＮＲＡⅢ－１２ＦＶ－２００Ｐ　ITBF,130.67496,32.62516,43熊本県
SB2790：土佐屋生コン（株）　玉名工場：ＮＲＡⅡ－１０ＦＶ－１５０Ｐ ITBR　DSF-150（銘板は167）,130.54086,32.92103,43熊本県
SB2183：（株）和商一：ＭＣ９Ｐ－１００Ｐ－５ｔ　生コン部,130.87392,32.22233,43熊本県
SB2847：飽田コンクリート（株）　本社工場：ＤＡＳＨ－２２５Ｂ２－ＶＭ　ITBR,130.62038,32.74734,43熊本県
SB2853：肥後木村組（株）　大津生コンクリート工場：ＤＡＳＨ－１６７Ｂ２－ ITBF,130.9106,32.87766,43熊本県
SB2860：旭生コンクリート工業（株）：ＤＡＳＨ－１６７Ｂ２－ＶⅡ ITBR,130.69577,32.66101,43熊本県
SB2763：肥後木村組（株）　西原益城生コン研究所：ＮＲＡⅢ－１２ＦＶⅡ－２５０Ｐ　ITBP,130.89482,32.82764,43熊本県
SB2878：肥後生コンクリート（株）　玉名生コンセンター：ＤＡＳＨ－１６７Ｂ２－ＩＴＢ　ITB　ADV,130.60652,32.94046,43熊本県
SB2765：熊本味岡生コンクリート（株）　第一工場戸島：ＳＲＡⅣ－１８Ｖ－２５０Ｐ　ITBR　DSH225,130.78436,32.81317,43熊本県
SB2823：辻産業（株）　合志工場：DASH-275C2-VⅡ　ITBR　第一プラント,130.74292,32.86885,43熊本県
SB2826：天草中央生コン有限責任事業組合：ＤＡＳＨ－２７５Ｃ２－ＶＭ TRI,130.19168,32.41351,43熊本県
SB2650：熊南生コンＬＬＰ　北工場：ＮＲＡⅢ－１２ＦＶ－２００Ｐ,130.7079,32.80308,43熊本県
SB2701：河北生コンクリート工業（株）　阿蘇工場：ＮＲＡⅢ－１２ＦＶ－２５０Ｐ　TRIU,131.07507,32.84835,43熊本県
SB1269：加根又レミコン（株）　相良工場：ＢＰＵ－１５０ＰＢＩＬ,130.79726,32.2191,43熊本県
SB3235：熊本菱光コンクリート工業（株）：DASH-H225EvoⅣ150R　DSH-225,130.73457,32.75268,43熊本県
SN1826：（株）天草みらいコンクリート　本社工場：BP他社プラント　DSH-225 TRIU,130.20215,32.45239,43熊本県
SB2557：緑川生コンクリート工業（株）：ＮＲＡⅣ－１７ＦＸ－２５０Ｐ　ITBR,130.77245,32.74417,43熊本県
SB2464：（株）吉田企業　生コン工場：Ｉ－９ＰⅡ－１５０Ｐ－５Ｔ ITBR　DSH167,130.48563,32.6261,43熊本県
SB2432：阿蘇レミコン（株）：Ⅳ－２０ＰⅡ－３００Ｐ－７　ITBR,131.0217,32.90602,43熊本県
SB2433：（株）藤井産業：Ⅱ－１０ＰⅡ－２００Ｐ－６Ｔ　ITBP,130.495,32.29185,43熊本県
SB2478：河北生コンクリート工業（株）　熊本工場：ＲＡＩⅤ－１７ＦＸ－７２２Ｓ－７ TRIU　DSH-225,130.70798,32.85214,43熊本県
SB2441：コウサ生コンクリート（株）：Ⅲ－１２ＰⅡ－５６２Ｓ－７　SITB　DSH-167,130.79926,32.68655,43熊本県
SN1326：田浦生コン（有）：BP他社プラント　TRINITY操作盤入替　NSL　ADV　SLA,130.54695,32.41106,43熊本県
SN1385：三和コンクリート工業（株）　熊本工場：BP他社プラント　Ｎ－２２５・ＴＲＩＮＩＴＹ　200N-225　TRI,130.77811,32.83509,43熊本県
SN1389：（株）ひしょう生コン：DASH-200N-167　C・W・AD計量器入替　ITBP　200N-167,130.70586,32.86501,43熊本県
SN-910：熊本菱光コンクリート工業（株）：BP他社プラント　ＤＳＦ－１６７＋ＣＶＦ,130.73457,32.75268,43熊本県
ZZ1791：（株）友岡組　大野生コン三重工場：BP他社プラント,131.56831,32.98213,44大分県
ZZ1789：菱甲コンクリート工業（株）　速見工場：BP他社プラント,131.63107,33.24508,44大分県
ZZ1792：（株）滝尾プラント：BP他社プラント,131.64436,33.21431,44大分県
ZZ1793：（株）友岡組　大野生コン大野工場：BP他社プラント,131.48988,33.01639,44大分県
ZZ1797：光岡生コン（株）：BP他社プラント,130.88884,33.31557,44大分県
SN1789：恵藤建設（株）　千歳生コン千歳工場：BP他社プラント　it's-B REAL ITBR,131.61128,33.05302,44大分県
SB3358：大分味岡生コンクリート（株）　第四工場７号埠頭：DASH-H225Pro110R-ITBF,131.76855,33.24866,44大分県
SN1108：恵藤建設（株）　千歳生コン別府工場：BP他社プラント　既設ミキサー入替　ITBP,131.49429,33.33831,44大分県
SB5715：奥田生コン（株）：ＢＰ５６Ｓ×２,131.34279,33.5203,44大分県
SB6529：（株）上野生コン：Ｓ４Ｓ－１００Ｐ－５Ｔ　CTBⅡ,131.668,33.17353,44大分県
SN1420：（株）九大技建：BP他社プラント　it's-B Plus操作盤入替工事 ITBP,131.41876,33.17006,44大分県
SN1434：中村産業生コン（株）　中津工場：BP他社プラント　N167入替工事　200N-167　ITBF,131.19005,33.50116,44大分県
SN1606：味岡ガイナン生コンクリート（株）　第一工場竹田：BP他社プラント　操作盤(it's-B Plus)他入替改造　ITBP,131.40958,32.99379,44大分県
ZZ2414：橋本建設（有）　工場：BP他社プラント,131.9973,32.82868,44大分県
ZZ2415：原田コンクリート（株）　日田工場（操業停止中）：BP他社プラント,130.9079,33.35313,44大分県
ZZ2416：原田コンクリート（株）　山国工場：BP他社プラント,131.02269,33.39017,44大分県
ZZ2842：拓州建設（株）　津久見工場：BP他社プラント,131.83662,33.08818,44大分県
ZZ2392：龍南運送（株）　大分レミコン工場：BP他社プラント,131.59906,33.24826,44大分県
ZZ2393：アネット（株）　玖珠工場：BP他社プラント,131.17119,33.29426,44大分県
ZZ2394：アネット（株）　中津工場：BP他社プラント,131.24316,33.59683,44大分県
ZZ2395：アネット（株）　湯平工場：BP他社プラント,131.32153,33.18791,44大分県
ZZ2396：（株）諫山生コン　工場：BP他社プラント,130.90855,33.30859,44大分県
ZZ2397：（有）臼杵建材　工場：BP他社プラント,131.79965,33.15087,44大分県
ZZ2398：大分味岡生コンクリート（株）　第一工場朝地（操業停止中）：BP他社プラント,131.45963,33.00283,44大分県
ZZ2382：（株）ビーエス　工場：BP他社プラント,131.20178,33.56518,44大分県
ZZ2383：日田生コンクリート（株）　本社工場：BP他社プラント,130.9211,33.30476,44大分県
ZZ2384：福進（株）　工場：BP他社プラント,131.23441,33.57924,44大分県
ZZ2385：別府中央生コンクリート（株）　生コン工場：BP他社プラント,131.47964,33.33404,44大分県
ZZ2386：豊友産業（株）　工場：BP他社プラント,131.25531,32.96073,44大分県
ZZ2387：（有）堀田産業　工場：BP他社プラント,131.57812,33.65964,44大分県
ZZ2388：ヤヨイ生コン（株）　工場：BP他社プラント,131.85565,33.01051,44大分県
ZZ2389：龍南運送（株）　津久見小野田レミコン工場：BP他社プラント,131.85428,33.08294,44大分県
ZZ2399：（株）大分宇部　安岐工場（旧（有）安岐エアポート生コン工場）：BP他社プラント,131.71503,33.45469,44大分県
ZZ2390：龍南運送（株）　大南レミコン工場：BP他社プラント,131.64134,33.14112,44大分県
ZZ2391：龍南運送（株）　日出レミコン工場：BP他社プラント,131.58086,33.37111,44大分県
ZZ2400：（株）大分宇部　安心院工場（旧国見生コン（有）安心院工場）：BP他社プラント,131.37831,33.44886,44大分県
ZZ2401：（株）大分宇部　国東工場（旧国東生コン（有）工場）：BP他社プラント,131.73203,33.55928,44大分県
ZZ2402：（株）大分宇部　杵築工場（旧杵築生コンクリート（株）工場）：BP他社プラント,131.64716,33.42128,44大分県
ZZ2403：（有）小川建材工業　工場：BP他社プラント,131.24699,33.60753,44大分県
ZZ2404：（有）笠木生コン　工場：BP他社プラント,131.59225,33.18527,44大分県
ZZ2405：蒲江生コン（株）　工場：BP他社プラント,131.92851,32.80794,44大分県
ZZ2406：共同コンクリート（株）　工場：BP他社プラント,131.35304,32.94743,44大分県
ZZ2407：（株）共同生コン　工場：BP他社プラント,131.88231,32.99808,44大分県
ZZ2408：県南生コン（株）　本社・佐伯工場：BP他社プラント,131.86226,32.9619,44大分県
ZZ2409：県北コンクリート（株）　工場：BP他社プラント,131.32341,33.4312,44大分県
ZZ2410：谷川建設工業（株）　日豊生コン工場：BP他社プラント,131.84801,32.97313,44大分県
ZZ2411：筑紫菱光（株）　中津工場：BP他社プラント,131.1918,33.56332,44大分県
ZZ2412：（株）豊海　工場：BP他社プラント,131.61124,33.25792,44大分県
ZZ2413：（株）挟間生コン　挟間工場：BP他社プラント,131.51889,33.20272,44大分県
SB2062：佐々木商事（株）：Ｍ７Ｄ－１００Ｐ－６Ｔ　ITBP,131.47458,33.53246,44大分県
SB2078：（有）玖珠生コン　本社：Ｏ２３Ｄ－３００Ｐ－８　ITBP　ITBF,131.13139,33.28091,44大分県
SB2257：（株）東部開発：Ⅲ－１０Ｐ－２００Ｐ－７（SF-1500）,131.63997,33.20212,44大分県
SB2170：山忠商店（株）ツルサキヒューム宇佐事業所：Ｍ７Ｐ－１００Ｐ－７Ｔ　ITBR,131.39871,33.55711,44大分県
SB2797：（有）玖珠生コン　耶馬溪工場：ＤＡＳＨ－１６７Ｔ,131.12614,33.45022,44大分県
SB2580：原田コンクリート（株）　津江工場：ＲＡⅢ－１２ＦＶ－２５０Ｐ,130.95258,33.1403,44大分県
SB2842：（株）甲斐建設：ＮＲＡⅡ－４ＶⅡ－１１０Ｐ,131.99408,33.07523,44大分県
SB2213：県南生コン（株）　赤嶺工場：Ｉ－９Ｐ－１００Ｐ－５　ITBF,131.62788,32.87074,44大分県
SB2612：極東興和（株）　大分工場：ＮＲＡⅠ－５ＦⅡ－１００Ｐ　ITBP,131.6617,33.113,44大分県
SB2613：平安建設（株）：ＮＲＡⅢ－１０ＦＶ－１５０Ｐ,131.235,33.15276,44大分県
SB2828：県南生コン（株）　中央工場：ＤＡＳＨ－１６７Ｂ２－ＦＶ,131.89951,32.96021,44大分県
SB2631：西日本土木（株）　生コン工場：ＮＲＡⅡ－１０ＦＶ－１５０Ｐ　ITBR,131.46643,33.52332,44大分県
SB2679：（株）大分生コン：NRAⅢ-15FV-250P-7改,131.66463,33.14275,44大分県
SB2682：大分味岡生コンクリート（株）　第三工場臼杵：ＮＲＡⅢ－１５ＦＶ－２５０Ｐ　ITBP,131.74855,33.09481,44大分県
SB2913：恵藤建設（株）　千歳生コン大分工場：ＤＡＳＨ－２７５Ｒ２－ＩＴＢ　ITB　ITBF,131.64366,33.2108,44大分県
SB2225：（株）野津生コン：Ｉ－６Ｐｊ－１５０Ｐ－５,131.70259,33.01807,44大分県
SB2670：（有）タカシマ運送　生コン事業部　日田中央：ＮＲＡⅢ－１２ＦＶ－２００Ｐ　ITBF,130.92001,33.31591,44大分県
SB2471：堤生コン（株）　生コン工場：ＲＡⅢ－１２ＣＦＸ－２００Ｐ－７　ITBP,131.51744,33.66202,44大分県
SB2482：大分綜合建設（株）：RAⅠ-6FS-362S-5（ｔ）　ITBP,131.46103,33.55516,44大分県
SB2502：恵藤建設（株）　千歳生コン緒方工場：Ⅱ－１５０Ｐ－５ｔ ITBR,131.46835,32.97623,44大分県
SB2454：（株）旭商　幸崎生コン工場：Ⅲ－１０ＰⅡ－２５０Ｐ－７ｔ ADV,131.80272,33.23698,44大分県
SB2520：松田砂利工業（有）：ＮＲＡⅢ－１５ＦＸ－２５０Ｐ－８　ITBF,131.6169,33.22181,44大分県
SB7129：（有）益永中野産業：Batch-Pack 1000 CTB FSF-1000,131.08168,33.28801,44大分県
ZZ1803：（株）佐土原生コン：BP他社プラント,131.47484,32.0446,45宮崎県
ZZ1804：西都生コン（株）　村所工場：BP他社プラント,131.13181,32.19234,45宮崎県
ZZ1805：（有）長友コンクリート工業所：BP他社プラント,131.26848,31.99966,45宮崎県
ZZ1806：宮崎生コン（株）　宮崎工場：BP他社プラント,131.44876,31.87884,45宮崎県
ZZ1807：あさひ生コン（株）　宮崎工場：BP他社プラント,131.46324,31.89848,45宮崎県
ZZ1808：（株）有田生コンクリート：BP他社プラント,131.7,32.59467,45宮崎県
ZZ1809：あさひ生コン（有）　延岡工場：BP他社プラント,131.68268,32.61459,45宮崎県
ZZ1798：（株）三共　野尻工場：BP他社プラント,131.05608,31.97994,45宮崎県
SB3242：宮崎味岡生コンクリート（株）　第三工場新富：DASH-H167EvoⅡ095R-ITBR DSH-167,131.47403,32.06277,45宮崎県
ZZ1810：西臼杵共同生コン（株）　第二工場：BP他社プラント,131.15404,32.61864,45宮崎県
ZZ1811：（株）高千穂生コン　高千穂事務所：BP他社プラント,131.32217,32.70762,45宮崎県
ZZ1812：延岡小野田レミコン（株）：BP他社プラント,131.69528,32.59572,45宮崎県
ZZ1813：西臼杵共同生コン（株）　第一工場：BP他社プラント,131.40549,32.67164,45宮崎県
